pl_orbper,pl_discmethod,st_dist,pl_rade,pl_bmasse,pl_orbsmax,st_teff,pl_pnum,st_rad,st_mass,pl_publ_date
0.88205900,Transit,311.03,14.863,425.57437,0.016770,4730.00,1,0.75,0.77,2019-09
13.15696900,Transit,270.70,9.100,,0.107000,5529.00,1,1.02,0.95,
3.30895800,Transit,147.20,17.318,323.23311,0.052080,6272.00,1,2.59,1.72,
960.41000000,Radial Velocity,37.69,,75.32571,1.837000,5638.00,1,0.98,0.90,2018-08
8.13826800,Transit,44.12,5.700,,,5428.00,1,0.96,1.01,2019-06
,Microlensing,5650.00,,13.93000,0.970000,,1,,0.23,2019-06
75.73200000,Transit Timing Variations,927.97,,20.90000,0.339500,,5,0.90,0.91,
3.40926400,Transit,255.80,13.899,286.04700,0.048000,6600.00,1,1.19,1.30,2019-09
3.35698660,Transit,309.50,12.733,72.78307,0.038200,4987.00,1,0.74,0.66,2019-05
2.08061500,Transit,76.67,0.869,,,4720.00,1,0.71,0.74,2018-02
0.57023300,Transit,177.39,0.819,,,5396.00,1,0.85,0.91,2018-02
0.66955800,Transit,274.39,1.375,,,5221.00,1,0.82,0.88,2018-02
9.79551000,Transit,109.32,2.520,,0.078500,4272.00,1,0.65,0.67,2018-02
8.13087000,Transit,394.05,1.514,,,5794.00,1,1.20,1.07,2018-02
8.59680200,Transit,303.28,2.430,,0.083400,5854.00,1,1.27,1.05,2018-02
8.26964800,Transit,408.67,2.124,,,5704.00,1,0.97,1.00,2018-02
2.17480000,Transit,115.84,1.750,8.00000,0.028000,4503.00,1,0.72,0.70,2018-02
14.07452400,Transit,386.01,3.579,,,5967.00,1,1.33,1.10,2018-02
8.67988500,Transit,398.41,2.569,,,5757.00,1,1.01,1.05,2018-02
3.90128700,Transit,328.42,1.348,,,5753.00,3,1.19,1.02,2018-02
3.31395900,Transit,696.95,15.980,,0.047500,6061.00,1,1.81,1.30,2017-01
3.30984430,Transit,202.51,12.038,677.61356,0.041010,4953.00,2,0.80,0.84,2017-01
2840.00000000,Radial Velocity,202.51,,5196.52050,3.730000,4953.00,2,0.80,0.84,2017-01
2.71647620,Transit,402.96,16.018,231.69807,0.039080,5870.00,1,1.28,1.08,2017-01
10.79000000,Radial Velocity,147.00,,527.59780,0.096800,4620.00,1,1.17,1.04,2017-01
4.73399900,Transit,484.99,5.330,,0.058100,5599.00,1,1.76,1.17,
0.96899510,Transit,450.28,15.861,874.03250,0.020440,6236.00,1,1.36,1.21,
6.09961500,Transit,12.43,0.918,0.62000,0.028170,2559.00,7,0.12,0.08,
649.91800000,Radial Velocity,42.25,,153.10000,1.487000,5790.00,1,,1.04,2019-04
25.20100000,Radial Velocity,13.00,,13.00000,0.143000,4127.00,1,,0.61,2019-04
3.24980000,Radial Velocity,23.28,,8.50000,0.041000,5576.00,1,,0.87,2019-04
41.51600000,Radial Velocity,33.19,,12.70000,0.217000,4881.00,1,,0.79,2019-04
3090.94200000,Radial Velocity,62.87,,113.90000,4.074000,5436.00,1,,0.95,2019-04
120.87800000,Radial Velocity,26.52,,11.20000,0.439000,4792.00,1,,0.77,2019-04
96.04500000,Radial Velocity,75.40,,34.20000,0.461000,5635.00,1,,1.42,2019-04
84.28800000,Radial Velocity,29.16,,65.90000,0.362000,5605.00,1,,0.89,2019-04
45.79100000,Radial Velocity,31.55,,17.80000,0.246000,5676.00,1,,0.95,2019-04
158.99100000,Radial Velocity,30.71,,66.60000,0.533000,4914.00,1,,0.80,2019-04
7.76000000,Radial Velocity,18.73,,8.62000,0.063000,4021.00,2,,0.57,2019-04
15.14400000,Radial Velocity,18.73,,12.44000,0.099000,4021.00,2,,0.57,2019-04
2.04550000,Radial Velocity,54.99,,11.80000,0.034000,6034.00,1,,1.22,2019-04
87.19000000,Radial Velocity,32.36,,18.80000,0.335000,4146.00,1,,0.66,2019-04
,Microlensing,6800.00,,197.05460,0.950000,,1,,0.15,
5312.00000000,Radial Velocity,15.10,,489.45820,,3510.00,2,,0.42,
834.00000000,Radial Velocity,121.80,,1897.44510,,4978.00,2,4.45,1.41,
1785.00000000,Radial Velocity,137.46,,1096.51350,3.330000,4918.00,2,5.08,1.54,
9.20669000,Transit,12.43,1.045,0.68000,0.037100,2559.00,7,0.12,0.08,
12.35294000,Transit,12.43,1.127,1.34000,0.045100,2559.00,7,0.12,0.08,
18.76700000,Transit,12.43,0.752,,,2559.00,7,0.12,0.08,
4.72281240,Transit,207.90,10.682,870.85420,0.050250,4803.00,1,0.69,0.76,
2.16051560,Transit,747.00,20.849,467.21010,0.033970,5780.00,1,1.20,1.12,
1.34849780,Transit,510.00,15.637,718.29580,0.023800,6125.00,1,1.12,1.07,
34.94000000,Radial Velocity,284.88,,19.96000,0.205500,5495.00,6,0.96,0.95,2016-12
511.21000000,Radial Velocity,842.01,,692.86940,,4200.00,1,,1.37,
1.22003000,Radial Velocity,28.49,,1.78000,0.019700,3717.00,3,0.50,0.68,
5.97400000,Radial Velocity,28.49,,4.18000,0.057000,3717.00,3,0.50,0.68,
257.80000000,Radial Velocity,28.49,,10.50000,0.698000,3717.00,3,0.50,0.68,
5.36360000,Radial Velocity,5.32,,2.02000,0.032820,3159.00,2,0.12,0.16,
40.54000000,Radial Velocity,5.32,,2.31000,0.126400,3159.00,2,0.12,0.16,
18.64980000,Radial Velocity,3.80,,2.89000,0.091101,3382.00,2,0.29,0.29,
4.72340000,Radial Velocity,3.80,,1.18000,0.036467,3382.00,2,0.29,0.29,
48.13450000,Radial Velocity,20.20,,7.60000,0.193940,3466.00,4,0.40,0.42,
13.25430000,Radial Velocity,20.20,,3.28000,0.082080,3466.00,4,0.40,0.42,
62.95000000,Radial Velocity,219.95,,22.50000,,5544.00,3,0.86,0.94,
1278.00000000,Radial Velocity,147.21,,1808.45270,,4862.00,2,5.52,1.46,
1123.00000000,Radial Velocity,218.42,,483.10160,,4745.00,2,9.82,3.21,
907.00000000,Radial Velocity,123.68,,403.64410,,4819.00,2,4.89,0.83,
4191.00000000,Radial Velocity,36.23,,2733.33800,,5453.00,2,0.95,0.95,
4319.00000000,Radial Velocity,20.40,,194.19413,,5135.00,2,,0.85,
8.98910000,Radial Velocity,158.00,,3686.82800,,,1,,0.90,2019-06
27000.00000000,Radial Velocity,31.49,,1026.59090,18.000000,5794.00,1,1.53,1.07,2019-08
24.16000000,Radial Velocity,14.32,,9.00000,0.134400,3816.00,1,0.54,0.55,
1.33735080,Transit,282.60,3.180,20.60000,0.019000,5143.00,1,0.84,0.75,2019-05
105.90000000,Radial Velocity,5.91,,12.20000,0.335700,3557.00,1,0.45,0.45,2018-10
14.43990000,Radial Velocity,17.64,,13.30000,0.087600,3475.00,1,0.43,0.43,2019-05
3225.00000000,Eclipse Timing Variations,838.31,,4497.29450,3.120000,40000.00,1,0.19,0.42,
1.00803500,Transit,47.97,1.745,8.83000,0.020120,5978.00,2,1.10,1.07,2019-11
4.78503000,Radial Velocity,47.97,,19.95000,0.056798,5978.00,2,1.10,1.07,2019-11
2.15580000,Transit Timing Variations,123.92,,55.20000,0.035000,6400.00,2,1.23,1.22,
7.63000000,Transit Timing Variations,234.00,,64.20000,,5800.00,2,1.27,1.12,
25.45560000,Transit,524.41,3.900,,0.189000,6771.00,2,1.63,1.40,
9.47725000,Transit,336.47,10.817,1722.63860,0.091400,5645.00,1,1.78,1.13,
637.20930000,Transit,914.40,3.640,,1.240000,5560.00,5,0.94,,
24.73695900,Transit,14.99,1.727,6.98000,0.093600,3216.00,2,0.21,0.18,
2556.50000000,Radial Velocity,112.60,,3527.91300,4.910000,4985.00,1,8.69,2.41,2017-04
5.03162300,Transit,360.00,19.952,301.93850,0.067080,6279.00,1,2.37,1.59,2017-04
4.73610000,Transit,99.44,15.132,54.34893,,5375.00,1,2.69,1.44,2017-05
36.07000000,Radial Velocity,43.88,,51.48846,0.198000,,3,,0.80,
5174.00000000,Radial Velocity,43.88,,1721.04945,5.448000,,3,,0.80,
101.54000000,Radial Velocity,700.00,,3426.20740,0.422000,4300.00,1,16.21,0.97,
,Imaging,111.40,16.814,2860.47000,92.000000,8840.00,1,1.77,1.96,
0.36931000,Transit,153.70,1.700,,0.009500,5245.00,1,0.75,0.84,
532.58000000,Radial Velocity,11.02,,68.06000,0.912000,3264.00,2,0.40,0.35,
3.47410850,Transit,139.70,19.515,1074.90106,0.054200,8720.00,1,1.56,1.76,
2.64729800,Transit,224.00,14.908,258.07796,0.032600,3916.00,1,0.57,0.62,
7.97529200,Transit,59.35,0.990,,,4499.00,3,0.66,0.74,
17.30713700,Transit,59.35,2.910,,,4499.00,3,0.66,0.74,
25.57506500,Transit,59.35,1.450,,,4499.00,3,0.66,0.74,
0.17971500,Transit,99.15,0.890,158.91500,0.005800,3492.00,1,0.44,0.46,
38.09722000,Transit,252.00,1.600,,0.165400,3638.00,1,0.38,0.40,
140.25240000,Transit,755.00,2.170,,0.470600,4807.00,1,0.69,0.72,
13.60880000,Transit,1168.99,1.900,9.00000,0.112293,,2,0.97,1.02,
20.44150000,Transit,1168.99,1.900,4.60000,0.147280,,2,0.97,1.02,
1200.00000000,Radial Velocity,19.75,,2860.47000,2.700000,,2,,1.76,2019-08
2.49970000,Transit,434.28,12.218,295.58190,0.035000,5241.00,1,0.98,0.89,2019-11
4.43527000,Transit,619.74,11.994,921.70700,0.058000,6330.00,1,1.38,1.34,2019-11
1728.00000000,Radial Velocity,64.53,,63.56600,2.729000,5683.00,1,0.98,0.91,2019-01
2058.00000000,Radial Velocity,58.84,,565.73740,2.827000,4981.00,1,0.68,0.71,2019-01
10140.00000000,Pulsar Timing,504.93,,1.97000,10.260000,,1,,1.44,2017-11
,Microlensing,4400.00,,18.00000,0.690000,,1,,0.15,
43500.00000000,Imaging,113.43,14.572,2542.64000,22.000000,3972.00,2,1.26,0.76,2018-09
3.56082900,Transit,494.30,12.924,210.40346,0.047080,5688.00,1,1.46,1.10,
7.81795300,Transit,694.00,13.395,1080.62200,0.079080,5542.00,1,1.66,1.08,
3.27688370,Transit,516.80,11.825,56.89157,0.041630,5416.00,1,0.93,0.90,
3.05665270,Transit,634.80,13.529,305.11680,0.040260,5627.00,1,1.07,0.93,
4.90889700,Transit,1083.00,18.820,305.11680,0.065620,6554.00,1,2.11,1.56,
3.10516100,Transit,495.00,16.825,260.93843,0.044970,6277.00,1,1.31,1.26,
3.14143910,Transit,1538.00,15.816,1694.03390,0.047140,6626.00,1,1.84,1.41,
1.60917880,Transit,982.00,18.887,460.85350,0.030320,6594.00,1,1.44,1.44,
9.86580000,Radial Velocity,3.38,,1.40000,0.049600,3192.00,1,0.20,0.17,
28.38061900,Transit,154.60,9.110,,0.179600,5370.00,1,0.88,0.96,
6.48980000,Radial Velocity,27.81,,5.74000,0.062960,4931.00,2,0.78,0.79,
16.81910000,Radial Velocity,27.81,,9.18000,0.118780,4931.00,2,0.78,0.79,
6.56918000,Transit,341.60,12.250,,0.068700,5705.00,1,0.99,1.00,
86.78000000,Radial Velocity,10.77,,28.55000,0.323000,4156.00,1,,0.60,
2.35322000,Transit,183.00,1.570,,0.033800,5378.00,5,0.86,0.93,
3.55987000,Transit,183.00,2.520,,0.044540,5378.00,5,0.86,0.93,
5.40478000,Transit,183.00,2.660,,0.058830,5378.00,5,0.86,0.93,
8.26144000,Transit,183.00,3.290,,0.078070,5378.00,5,0.86,0.93,
12.75759000,Transit,183.00,2.810,,0.104300,5378.00,5,0.86,0.93,
0.28032440,Transit,61.98,1.510,5.08000,,4599.00,2,0.68,0.71,
7.74850000,Transit,61.98,7.000,7.40000,,4599.00,2,0.68,0.71,
4100.00000000,Radial Velocity,527.24,,1906.98000,5.700000,4769.00,1,12.73,1.47,
562.00000000,Radial Velocity,497.41,,1086.97860,1.414000,4776.00,1,5.90,1.19,
0.81314000,Transit,150.40,1.150,,0.014900,4597.00,1,0.66,0.66,2018-02
0.36525700,Transit,300.88,1.055,,,5456.00,1,0.88,0.94,2018-02
10.06049000,Transit,198.20,2.640,,0.088700,5503.00,2,0.95,0.92,2018-02
3.58622020,Transit,618.20,13.809,410.00070,0.050710,6147.00,1,1.75,1.35,
2.22525770,Transit,420.30,10.593,183.38791,0.032110,5137.00,1,0.88,0.89,
9.21165000,Transit,274.99,3.060,10.90000,0.092300,6302.00,2,1.51,1.19,
48.36685000,Transit,274.99,11.276,246.00042,0.305000,6302.00,2,1.51,1.19,
2.22517700,Transit,90.29,1.589,6.49000,0.032610,5520.00,1,0.90,0.93,
3650.00000000,Transit,560.00,12.442,4131.79000,4.500000,4898.00,1,2.70,0.90,2018-07
3.58599000,Transit,31.99,2.085,,0.048000,6201.00,3,1.31,1.15,
5.97293000,Transit,31.99,1.939,,0.067400,6201.00,3,1.31,1.15,
11.23000000,Transit,31.99,2.164,,0.102700,6201.00,3,1.31,1.15,
4.00498000,Transit,79.31,2.190,7.49000,,3385.00,2,0.33,0.33,2019-07
203.59000000,Radial Velocity,9.49,,147.15529,0.338000,3081.00,1,0.14,0.12,2019-09
4.23130600,Transit,416.50,16.690,387.75260,0.058000,6495.00,1,1.65,1.44,2019-11
4.65382000,Transit,111.40,2.755,,0.052100,5282.00,2,0.85,0.87,2019-11
9.15067000,Transit,111.40,2.790,,0.081800,5282.00,2,0.85,0.87,2019-11
,Microlensing,967.00,,110.60484,0.763000,,1,,0.09,2019-10
,Microlensing,7120.00,,190.69800,0.480000,,1,,0.03,2019-11
16.98410000,Transit,114.29,2.630,24.50000,0.130000,5725.00,1,1.09,1.00,
11.84820000,Radial Velocity,43.80,,11.66000,0.097400,5494.00,2,,0.88,
2.74697000,Transit,125.98,1.244,,0.030140,3910.00,2,0.42,0.48,
9.99767000,Transit,125.98,1.483,,0.071310,3910.00,2,0.42,0.48,
6.42150000,Transit,287.23,2.410,,0.066500,5652.00,2,0.93,0.95,
27.86000000,Transit,287.23,2.030,,0.176800,5652.00,2,0.93,0.95,
0.68453300,Transit,97.49,1.010,,0.012630,4268.00,1,0.51,0.57,
8.77683000,Transit,260.61,1.960,,0.077000,5482.00,1,0.76,0.79,
9.72661800,Transit,503.60,7.600,,0.094000,5747.00,1,1.40,1.16,
4.61220000,Transit,110.91,1.230,,0.034500,3537.00,1,0.26,0.26,
1.09602600,Transit,86.25,0.615,,0.014620,3691.00,1,0.32,0.35,
13.73331400,Transit,134.90,2.600,,0.096000,4484.00,2,0.62,0.63,
2.90070600,Transit,134.90,1.300,,0.035000,4484.00,2,0.62,0.63,
1.41954900,Transit,62.69,1.100,,0.016400,3622.00,1,0.28,0.29,
299.36000000,Radial Velocity,96.80,,2199.38360,1.086000,4658.00,1,13.20,1.90,
10.13401600,Transit,180.63,3.880,,0.069600,3548.00,1,0.42,0.44,
0.95962400,Transit,47.36,1.700,,0.018600,5528.00,3,0.87,0.94,
29.83832000,Transit,47.36,2.860,,0.184100,5528.00,3,0.87,0.94,
649.00000000,Radial Velocity,47.00,,451.31860,1.440000,5799.00,2,,0.95,
3568.00000000,Radial Velocity,47.00,,133.48860,4.490000,5799.00,2,,0.95,
5769.00000000,Radial Velocity,47.00,,794.57500,6.150000,5805.00,1,,0.93,
12.42205000,Transit,171.90,2.260,,0.101300,5425.00,1,0.83,0.90,2018-02
3.70587100,Transit,318.19,3.178,,,5649.00,1,0.91,0.98,2018-02
9.28318800,Transit,941.09,6.117,,,4972.00,1,2.57,0.99,2018-02
9.45889000,Transit,125.10,1.440,,0.079500,4842.00,1,0.69,0.75,2018-02
6.67311700,Transit,209.67,2.466,,,4937.00,1,0.76,0.83,2018-02
17.35506600,Transit,379.64,3.249,,,5791.00,1,2.20,1.18,2018-02
2.35499200,Transit,135.10,1.274,,,5185.00,3,0.80,0.83,2018-02
4.38274500,Transit,135.10,1.554,,,5185.00,3,0.80,0.83,2018-02
14.10136100,Transit,135.10,2.648,,,5185.00,3,0.80,0.83,2018-02
8.52695000,Transit,481.00,2.190,,0.085800,,2,,1.07,2018-02
9.97748100,Transit,81.08,2.819,,,5908.00,1,1.83,1.02,2018-02
15.85230000,Transit,245.56,1.860,,,5502.70,2,0.83,0.88,2018-02
0.57133100,Transit,246.10,1.820,,0.013400,5617.00,2,0.98,0.97,
13.33907900,Transit,246.10,2.730,,0.109100,5617.00,2,0.98,0.97,
9.55237000,Transit,109.00,2.440,12.60000,0.090700,6327.00,2,1.30,1.09,
21.05704000,Transit,109.00,4.350,15.20000,0.153600,6327.00,2,1.30,1.09,
4.81010250,Transit,320.00,23.371,108.06220,0.065050,6406.00,1,2.55,1.64,
5.35117000,Transit,201.51,1.900,8.60000,0.062100,5730.00,1,1.23,0.88,
,Microlensing,3910.00,,1.43000,1.160000,,1,,0.08,2017-04
33.92390000,Radial Velocity,43.80,,14.44000,0.196400,5494.00,2,,0.88,
5.31350000,Radial Velocity,35.37,,1.93000,0.052900,5256.00,4,,0.70,
13.89050000,Radial Velocity,35.37,,5.33000,0.100400,5256.00,4,,0.70,
29.15800000,Radial Velocity,35.37,,10.61000,0.164700,5256.00,4,,0.70,
85.50730000,Radial Velocity,35.37,,14.03000,0.337400,5256.00,4,,0.70,
22.67860000,Radial Velocity,32.38,,8.23000,0.145500,5430.00,2,,0.80,
53.73570000,Radial Velocity,32.38,,17.37000,0.258600,5430.00,2,,0.80,
16.55350000,Radial Velocity,38.57,,10.47000,0.125400,5898.00,3,,0.96,
51.20530000,Radial Velocity,38.57,,14.16000,0.266300,5898.00,3,,0.96,
271.67370000,Radial Velocity,38.57,,11.82000,0.809800,5898.00,3,,0.96,
5.88540000,Radial Velocity,21.88,,12.19000,0.064400,5869.00,2,,1.03,
13.13540000,Radial Velocity,21.88,,8.81000,0.110000,5869.00,2,,1.03,
14.07260000,Radial Velocity,34.83,,12.77000,0.105900,5358.00,2,,0.80,
95.94460000,Radial Velocity,34.83,,14.31000,0.380900,5358.00,2,,0.80,
3.26960000,Radial Velocity,24.20,,10.10000,0.044400,5966.00,2,,1.09,
1291.56460000,Radial Velocity,24.20,,29.29000,2.392800,5966.00,2,,1.09,
11.58240000,Radial Velocity,14.81,,4.81000,0.093400,5664.00,3,,0.81,
27.58210000,Radial Velocity,14.81,,10.80000,0.166600,5664.00,3,,0.81,
107.59830000,Radial Velocity,14.81,,8.58000,0.412800,5664.00,3,,0.81,
,Imaging,34.04,12.442,9534.90000,20.300000,,1,,1.30,
3.08017160,Transit,210.00,17.094,416.35730,0.048810,7454.00,1,1.65,1.64,
2.17467420,Transit,530.00,16.376,255.85315,0.034800,6280.00,1,1.34,1.19,
2.73253210,Transit,250.00,17.901,467.21010,0.042110,6700.00,1,1.52,1.33,
4.04604350,Transit,380.53,16.141,163.36462,0.054530,6410.00,1,1.70,1.32,
825.90000000,Radial Velocity,33.26,,1433.41330,1.820000,6557.00,1,1.45,1.18,
8.26770400,Transit,199.28,3.370,,0.079600,5464.00,1,0.91,0.99,
18.25198500,Transit,522.29,11.730,,0.159700,6217.00,1,2.63,1.63,
,Microlensing,8200.00,,228.83760,0.730000,,1,,0.10,2016-10
,Microlensing,3000.00,,35.00000,2.700000,,1,,0.56,
,Microlensing,6860.00,,177.98480,1.750000,,1,,0.51,2016-11
1179.00000000,Radial Velocity,81.68,,352.79130,2.200000,5577.00,1,1.67,1.03,
1103.00000000,Radial Velocity,78.61,,975.73810,2.180000,5950.00,1,1.02,1.12,
39.47500000,Radial Velocity,69.87,,1732.17350,0.228000,5688.00,1,1.22,1.02,
298.20000000,Radial Velocity,26.03,,282.86870,0.870000,4875.00,1,0.85,0.65,
116.59600000,Radial Velocity,109.38,,1633.64620,0.522000,5972.00,2,2.29,1.38,
491.54000000,Radial Velocity,109.38,,731.00900,1.360000,5972.00,2,2.29,1.38,
434.50000000,Radial Velocity,63.47,,918.52870,1.130000,5426.00,1,0.95,1.02,
8.50900000,Radial Velocity,47.36,,6.90000,0.077570,5528.00,3,0.87,0.94,
760.00000000,Eclipse Timing Variations,,,7532.57100,1.613000,,1,,1.98,
11.39101300,Transit,484.80,10.670,,0.095400,5044.00,1,0.84,0.89,
20.27261500,Transit,418.58,12.060,,0.143000,5657.00,1,0.88,0.95,
6.71837000,Transit,586.20,6.389,47.67450,0.071000,5970.00,1,0.79,1.08,
,Microlensing,3900.00,,92.17070,3.600000,,1,,0.54,
,Microlensing,6300.00,,203.41120,2.600000,,1,,0.46,
214.67000000,Radial Velocity,46.15,,53.50000,0.718100,5879.00,6,1.38,1.14,
,Microlensing,380.00,,9.20000,0.500000,,1,,0.25,
,Microlensing,6300.00,,406.82240,4.180000,,1,,0.81,
2.18055770,Transit,309.50,18.405,392.83788,0.035300,6099.00,1,1.38,1.23,
3.20466000,Transit,453.00,14.572,273.33380,0.046000,5630.00,1,1.59,1.19,
2.62666570,Transit,676.32,17.396,451.31860,0.040400,6367.00,1,1.69,1.39,
11.63344000,Transit,214.58,9.528,70.87609,0.102000,5537.00,1,1.65,1.10,
2.36917200,Transit,139.22,1.710,6.54000,0.033760,5477.00,1,0.98,0.92,
2.15189400,Transit,331.46,1.410,,0.030800,5068.00,2,0.78,0.84,
9.32684100,Transit,331.46,2.690,,0.081900,5068.00,2,0.78,0.84,
4.14496500,Transit,362.07,1.570,,0.053100,6209.00,1,1.45,1.16,
1.88823780,Transit,1307.00,15.513,4100.00700,0.036320,7930.00,1,1.88,1.78,
35.61253000,Transit,16.33,2.610,22.70000,0.191500,4640.00,2,0.69,0.73,
17.66700000,Transit,39.08,,17.92000,0.121000,,2,0.73,0.75,
29.62500000,Transit,39.08,,17.18000,0.170000,,2,0.73,0.75,
187.36600000,Transit,1055.33,7.040,19.02000,0.699200,,3,0.94,0.96,2019-04
,Microlensing,6651.00,,1043.43589,0.342000,,1,,0.09,
3.84937278,Transit,806.07,11.994,1868.84040,0.054400,6216.00,1,2.89,1.45,
5.36775300,Transit,550.76,12.890,317.83000,0.066300,6400.00,1,1.60,1.35,
7.78993000,Transit,16.33,0.892,3.70000,0.069500,4640.00,2,0.69,0.73,2019-04
26.58410000,Transit,75.20,1.730,,0.134600,3655.00,4,0.46,0.46,2019-05
2390.00000000,Eclipse Timing Variations,192.20,,1875.19700,3.600000,,2,,0.88,2011-06
4368.00000000,Eclipse Timing Variations,192.20,,1430.23500,5.400000,,2,,0.88,2011-06
,Disk Kinematics,185.00,,794.57500,130.000000,10000.00,1,2.25,2.40,2019-08
996.00000000,Radial Velocity,19.82,,276.51210,2.153000,4826.00,2,4.87,1.34,2019-10
3.36008000,Transit,22.45,1.247,,0.030600,3386.00,3,0.38,0.40,2019-07
5.66017200,Transit,22.45,2.420,,0.047200,3386.00,3,0.38,0.40,2019-07
11.38014000,Transit,22.45,2.130,,0.073300,3386.00,3,0.38,0.40,2019-07
,Microlensing,7100.00,,572.09400,1.800000,,2,,0.18,2019-09
1189.10000000,Radial Velocity,79.24,,1897.44510,2.280000,6097.00,1,1.54,1.34,
,Imaging,74.00,,3972.87500,230.000000,4045.00,1,,0.60,
2.65567770,Transit,142.46,13.899,402.05495,0.039000,6112.00,1,0.94,1.09,2016-05
4.54216875,Transit,360.00,15.793,150.96925,0.058850,5890.00,1,1.61,1.32,
1.54877430,Transit,460.00,15.009,562.24127,0.028510,5940.00,1,1.43,1.29,
840.00000000,Pulsation Timing Variations,1439.31,,3750.39400,,7067.00,1,,1.63,
13.48100000,Radial Velocity,135.17,,3941.09200,0.117000,5770.00,1,1.55,1.12,
2.60545520,Transit,841.00,21.185,167.49641,0.039510,5835.00,1,1.86,1.21,
2.97208600,Transit,927.00,17.822,248.86089,0.043630,6002.00,1,1.88,1.25,
1002.00000000,Radial Velocity,936.96,,1784.00000,2.160000,4840.00,3,4.23,1.32,
39.84580000,Radial Velocity,17.48,,332.10000,0.219600,5627.00,2,1.36,0.89,1997-07
149.61000000,Radial Velocity,24.35,,14.40000,0.554000,5727.00,1,1.00,1.01,2016-10
75.76500000,Radial Velocity,22.02,,12.90000,0.335100,5372.00,2,0.97,0.76,2016-10
102.54000000,Radial Velocity,17.48,,25.00000,0.412300,5627.00,2,1.36,0.89,2016-10
0.83784000,Transit,645.00,14.897,629.14449,0.017400,5600.00,1,1.02,1.04,2016-11
8.70760000,Radial Velocity,10.41,,5.36000,0.066610,3685.00,1,0.50,0.52,
11.55098000,Transit,180.00,9.976,390.93090,0.101200,5625.00,1,0.96,1.04,
5.32202300,Transit,250.00,13.675,85.81410,0.060700,6030.00,1,1.53,1.06,
1.54306900,Transit,283.53,1.380,,0.024700,4877.00,2,0.77,0.85,
4.40002800,Transit,283.53,2.950,,0.049700,4877.00,2,0.77,0.85,
8.56242100,Transit,571.47,7.280,,0.077000,5644.00,1,0.99,0.83,
14.45353300,Transit,426.57,2.910,,0.108100,5419.00,1,0.81,0.81,
11.71633200,Transit,310.60,4.420,,0.097400,5200.00,1,0.84,0.90,
14.12971400,Transit,232.82,2.200,,0.106400,5065.00,1,0.74,0.81,
3.28096100,Transit,124.09,2.240,,0.040000,4812.00,2,0.73,0.79,
8.43875600,Transit,124.09,2.340,,0.075000,4812.00,2,0.73,0.79,
18.71826900,Transit,489.88,3.770,,0.129100,5139.00,1,0.85,0.82,
6.32676300,Transit,113.53,2.070,,0.067500,5741.00,1,0.97,1.02,
3.33496600,Transit,804.13,2.980,,0.048800,6747.00,1,1.61,1.40,
7.12260500,Transit,183.80,1.210,,0.067000,5558.00,1,0.86,0.79,
19.89520200,Transit,396.90,7.670,,0.148800,5742.00,1,1.28,1.11,
8.68772100,Transit,466.11,8.180,,0.077300,4812.00,1,0.76,0.82,
4.16983600,Transit,502.28,2.820,,0.049900,,2,,0.94,
1.92103600,Transit,408.24,3.520,,0.029100,5060.00,1,0.82,0.89,
73.94000000,Radial Velocity,11.94,,19.66000,0.291000,3785.00,1,,0.60,
4.79506900,Transit,107.60,2.780,,0.047710,4140.00,1,0.61,0.63,
,Microlensing,3500.00,,171.62820,2.900000,,1,,0.58,
,Microlensing,7100.00,,889.92400,0.800000,,2,,0.18,2019-09
,Microlensing,6300.00,,5720.94000,2.200000,,1,,0.48,2018-12
,Microlensing,3730.00,,136.66690,1.700000,,1,,0.30,2019-02
,Microlensing,4230.00,,807.28820,2.070000,,1,,0.34,2019-10
13.12250000,Transit,396.64,2.450,,,5532.00,1,0.95,0.96,
2.50387000,Transit,377.04,1.660,,,5612.00,1,1.20,0.99,
7462.05750000,Radial Velocity,47.81,,2660.23710,7.520000,5386.00,1,1.05,1.01,
6019.32000000,Radial Velocity,37.47,,1423.87840,6.190000,5160.00,1,0.83,0.86,
14763.40500000,Radial Velocity,43.52,,8508.30910,12.400000,5868.00,1,1.07,1.14,
10354.83750000,Radial Velocity,43.59,,5364.97040,9.620000,5770.00,1,1.58,1.08,
8619.90000000,Radial Velocity,46.35,,931.24190,9.020000,6102.00,2,1.35,1.25,
11611.29750000,Radial Velocity,34.69,,1166.43610,10.500000,5744.00,2,1.14,1.15,
4640.00000000,Eclipse Timing Variations,181.00,,4602.90201,4.690000,,1,,0.48,2012-07
8799.00000000,Eclipse Timing Variations,551.99,,1760.77820,,8868.67,2,,,2019-05
16510.00000000,Radial Velocity,3.64,,1032.94750,11.550000,,1,,0.75,2019-10
4.02486700,Transit,225.70,10.054,106.47305,0.045100,4444.00,1,0.70,0.74,2019-05
4.91000000,Radial Velocity,3.83,,1.05000,0.025200,2904.00,2,0.11,0.09,2019-06
11.40900000,Radial Velocity,3.83,,1.11000,0.044300,2904.00,2,0.11,0.09,2019-06
7.13352100,Transit,120.00,9.752,130.31030,0.067000,4775.00,1,0.74,0.80,
5.92426200,Transit,230.00,8.967,37.18611,0.062000,5310.00,1,0.80,0.92,
2.23598350,Transit,180.00,16.141,775.50520,0.032300,5260.00,1,0.87,0.90,
3.31065100,Transit,570.00,13.563,854.96270,0.046900,5900.00,1,1.37,1.25,
